Finished,ResponseId,job_title,campus_1,campus_2,campus_3,before_sch_start,before_sch_end,sch_start,sch_end,after_sch_start,after_sch_end,before_aftercare_1,before_aftercare_2,pk4_english,pk4_bilingual,pk3,head_start,ecse,dual_lang,mag_buckets_1,mag_buckets_2,mag_buckets_3,mag_buckets_4,mag_buckets_5,mag_buckets_6,mag_buckets_7,mag_buckets_8,mag_buckets_9,mag_buckets_10,mag_buckets_11,mag_buckets_12,mag_themes_1_1,mag_themes_1_2,mag_themes_1_3,mag_themes_1_4,mag_themes_1_5,mag_themes_1_6,mag_themes_1_7,mag_themes_1_8,mag_themes_1_9,mag_themes_1_10,mag_themes_1_11,mag_themes_1_12,mag_themes_1_13,mag_themes_1_14,mag_themes_1_15,mag_themes_1_16,mag_themes_1_17,mag_themes_1_18,mag_themes_1_19,mag_themes_1_20,mag_themes_1_21,mag_themes_1_22,mag_themes_1_23,mag_themes_1_24,mag_themes_1_25,mag_themes_1_26,mag_themes_2_1,mag_themes_2_2,mag_themes_2_3,mag_themes_2_4,mag_themes_2_5,mag_themes_2_6,mag_themes_2_7,mag_themes_2_8,mag_themes_2_9,mag_themes_2_10,mag_themes_2_11,mag_themes_2_12,mag_themes_2_13,mag_themes_2_14,mag_themes_2_15,mag_themes_2_16,mag_themes_2_17,mag_themes_2_18,mag_themes_2_19,mag_themes_2_20,mag_themes_2_21,mag_themes_2_22,mag_themes_2_23,mag_themes_2_24,mag_themes_2_25,mag_themes_2_26,languages_1,languages_2,languages_3,languages_4,languages_5,languages_6,languages_7,languages_8,languages_9,languages_10,languages_11,languages_12,languages_13,languages_14,fine_arts_n_uil_1,fine_arts_n_uil_2,fine_arts_n_uil_3,fine_arts_n_uil_4,fine_arts_n_uil_5,fine_arts_n_uil_6,fine_arts_n_uil_7,fine_arts_n_uil_8,fine_arts_n_uil_9,fine_arts_n_uil_10,fine_arts_n_uil_11,fine_arts_n_uil_12,fine_arts_n_uil_13,concert_sight_read,marching_band,mariachi,medium_ensem,solo_ensem,speech_debate,tech_theatre,theatre,wind_ensem,baseball,basketball,cheer_drill,cross_country,football,golf,soccer,softball,swim,team_tennis,tennis,track,volley,water_polo,wrestling,archery,bowling,capoiera,disc_golf,flag_football,fun_fit,gymnastics,karate,lacrosse,running,squash,strength,yoga,club_time,clubs_1_1,clubs_1_2,clubs_1_3,clubs_1_4,clubs_1_5,clubs_1_6,clubs_1_7,clubs_1_8,clubs_1_9,clubs_1_10,clubs_1_11,clubs_1_12,clubs_1_13,clubs_1_14,clubs_1_15,clubs_1_16,clubs_1_17,clubs_1_18,clubs_1_19,clubs_1_20,clubs_2_1,clubs_2_2,clubs_2_3,clubs_2_4,clubs_2_5,clubs_2_6,clubs_2_7,clubs_2_8,clubs_2_9,clubs_2_10,clubs_2_11,clubs_2_12,clubs_2_13,clubs_2_14,clubs_2_15,clubs_2_16,clubs_2_17,clubs_2_18,clubs_2_19,clubs_2_20,clubs_3_1,clubs_3_2,clubs_3_3,clubs_3_4,clubs_3_5,clubs_3_6,clubs_3_7,clubs_3_8,clubs_3_9,clubs_3_10,clubs_3_11,clubs_3_12,clubs_3_13,clubs_3_14,clubs_3_15,clubs_3_16,clubs_3_17,clubs_3_18,clubs_3_19,clubs_3_20,clubs_4_1,clubs_4_2,clubs_4_3,clubs_4_4,clubs_4_5,clubs_4_6,clubs_4_7,clubs_4_8,clubs_4_9,clubs_4_10,clubs_4_11,clubs_4_12,clubs_4_13,clubs_4_14,clubs_4_15,clubs_4_16,clubs_4_17,clubs_4_18,clubs_4_19,clubs_4_20,clubs_5_1,clubs_5_2,clubs_5_3,clubs_5_4,clubs_5_5,clubs_5_6,clubs_5_7,clubs_5_8,clubs_5_9,clubs_5_10,clubs_5_11,clubs_5_12,clubs_5_13,clubs_5_14,campus_number
1,R_6FbtqHH0tP0AYfa,1,9,435,436,7:00,7:30,7:30,15:00,15:15,16:45,2,1,1,2,1,2,2,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,1,1,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,3,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,231
1,R_6cuz1XvASmmX2xP,1,1,549,550,6:30,8:00,8:00,16:00,16:00,17:00,1,1,1,2,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,5,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,-99,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,247
1,R_5yjiqWnNZUwzXeH,1,1,299,300,6:30,16:15,6:30,16:15,16:15,17:15,1,2,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-99,-99,"1,2",-99,-99,-99,"1,2",-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,194
1,R_7Ca680uGT742Y2y,1,24,67,68,7:05,7:30,7:30,15:15,15:15,15:45,2,2,1,1,1,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,2,-99,2,-99,1,1,-99,-99,1,1,2,-99,-99,2,2,-99,-99,-99,-99,-99,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,122
1,R_6b4R8QkMmHOn57P,1,24,171,172,7:30,7:45,8:00,16:00,16:10,17:10,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,1,-99,1,-99,1,1,1,-99,1,-99,-99,-99,-99,1,1,-99,3,3,-99,-99,"2,4",3,"2,4","2,4",-99,"1,2",-99,-99,-99,-99,"2,4",4,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,47
1,R_6kgJHQVUb2hbkA4,1,1,51,52,6:30,7:45,8:00,16:00,15:00,17:00,1,1,1,1,1,2,1,5,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,2,-99,-99,-99,1,-99,3,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,112
1,R_3Byvw0gglXOOF1H,1,6,233,234,7:00,7:30,7:30,15:00,15:00,17:30,2,1,1,2,2,2,2,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,2,-99,2,-99,-99,-99,"1,2",-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,173
1,R_1mV2XtSUCbLE59p,1,6,205,206,7:15,7:30,7:30,15:00,15:15,16:00,2,2,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,131
1,R_5CaphXSFFJzDxAh,1,6,12,13,6:30,17:30,7:45,16:00,16:00,18:00,2,1,1,1,1,2,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,273
1,R_5wvEk64VD7c0qQQ,2,24,359,360,7:15,7:45,7:30,15:00,15:00,16:00,2,2,1,1,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,1,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,3,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,-99,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,359
1,R_5m2SBrqEcfWaBXP,1,24,99,100,6:30,8:00,8:00,16:00,16:00,17:00,2,2,1,1,2,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"1,3",3,-99,-99,-99,"1,3",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,132
1,R_3tmuakHLh2fRI8K,2,24,89,90,7:30,8:24,7:30,16:00,16:15,18:00,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"2,3",-99,1,-99,-99,"2,4",-99,-99,"2,4",-99,"2,4",-99,-99,-99,-99,"2,4",4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,48
1,R_37LL8uuUqdAqtbj,1,1,547,548,6:00,8:20,8:25,16:30,16:30,17:30,2,2,2,2,2,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,"1,2",1,1,-99,-99,-99,1,-99,-99,-99,1,1,-99,"1,2,3",-99,-99,-99,-99,-99,"1,2,3",-99,2,"2,4",5,"2,4",2,"2,4","2,4",4,"2,4","2,4","2,4","2,4","2,4",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,20
1,R_7s4ZF5W8kYke2gc,1,24,117,118,7:00,7:30,7:30,15:00,15:15,16:30,2,2,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,2,-99,1,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,137
1,R_5NKdD7ICBnLEsxN,1,9,87,88,6:30,8:30,8:30,16:30,16:30,17:30,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,71
1,R_1YSc4a74WxTfifX,1,9,20,21,7:00,7:45,7:45,15:30,15:30,16:00,2,2,2,2,2,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,-99,-99,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,-99,"1,2,3",-99,-99,"1,2,3",2,-99,2,-99,"1,2","1,2,3,4","1,2,3,4","1,2,3,4","1,2","1,2,3,4","1,2,3,4","3,4",-99,-99,-99,"1,2,3,4","1,2,3,4",-99,"1,2,3,4",-99,-99,-99,-99,-99,-99,-99,-99,-99,"1,2",-99,"1,2",-99,2,-99,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1
1,R_7qWF10Xg6WT1jU2,3,6,263,264,8:00,15:00,8:00,15:00,8:00,15:00,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,320
1,R_7msH8bmsZuxb5XG,3,24,511,512,6:30,8:15,8:30,16:30,16:30,18:30,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,-99,"1,3",-99,-99,-99,-99,-99,-99,-99,"2,4","2,4",4,"2,4",2,"2,4,6","2,4",4,"2,4,6",-99,-99,"2,4,6",4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,16
1,R_67Nc5pnHnU1tjZ7,1,24,377,378,7:10,16:30,7:30,15:00,15:00,18:30,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,2,-99,2,-99,1,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,211
1,R_6PczFfHtw54QkQl,1,6,281,282,7:15,17:30,7:30,3:00,15:15,17:30,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,3,-99,3,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,189
